"","_vname_","_label_","_x_","_yhat_","_ids_","method","Model"
"70","ADI","workflow",0.0739460135996342,0.573023122615999,0,"ALE","GLM"
"71","ADI","workflow",0.074880662560463,0.56918865888195,0,"ALE","GLM"
"72","ADI","workflow",0.0758949633687735,0.564747928377147,0,"ALE","GLM"
"73","ADI","workflow",0.0767361575365066,0.560843745515722,0,"ALE","GLM"
"74","ADI","workflow",0.0776213163137436,0.556518674932741,0,"ALE","GLM"
"75","ADI","workflow",0.0786434611678123,0.551247593313289,0,"ALE","GLM"
"76","ADI","workflow",0.0796890258789062,0.545548913045189,0,"ALE","GLM"
"77","ADI","workflow",0.0808680313825607,0.538751666082944,0,"ALE","GLM"
"78","ADI","workflow",0.0819199689477682,0.532355499475547,0,"ALE","GLM"
"79","ADI","workflow",0.0829330398142338,0.525901940502406,0,"ALE","GLM"
"80","ADI","workflow",0.0842532252520323,0.517064457211174,0,"ALE","GLM"
"81","ADI","workflow",0.0853888660669327,0.509078125368114,0,"ALE","GLM"
"82","ADI","workflow",0.0866820585727692,0.499559685412747,0,"ALE","GLM"
"83","ADI","workflow",0.088123194873333,0.488431977725638,0,"ALE","GLM"
"84","ADI","workflow",0.0893596094846725,0.478458225524054,0,"ALE","GLM"
"85","ADI","workflow",0.090761578977108,0.466692104254949,0,"ALE","GLM"
"86","ADI","workflow",0.0918898411095142,0.456882028825356,0,"ALE","GLM"
"87","ADI","workflow",0.0934624657034874,0.442736655637474,0,"ALE","GLM"
"88","ADI","workflow",0.0951769464462995,0.426731657596977,0,"ALE","GLM"
"89","ADI","workflow",0.0972752526402473,0.406414165017283,0,"ALE","GLM"
"90","ADI","workflow",0.0990027511119843,0.389163988717621,0,"ALE","GLM"
"91","ADI","workflow",0.100883129239082,0.36997254265323,0,"ALE","GLM"
"92","ADI","workflow",0.10296708136797,0.348353995945494,0,"ALE","GLM"
"93","ADI","workflow",0.10484338760376,0.328719980334514,0,"ALE","GLM"
"94","ADI","workflow",0.106895260065794,0.307264998923611,0,"ALE","GLM"
"95","ADI","workflow",0.109359663426876,0.281820688505747,0,"ALE","GLM"
"96","ADI","workflow",0.11247405000031,0.250737247639916,0,"ALE","GLM"
"97","ADI","workflow",0.115876678824425,0.218916127361664,0,"ALE","GLM"
"98","ADI","workflow",0.119575268253684,0.187796350255284,0,"ALE","GLM"
"99","ADI","workflow",0.125451837778091,0.147693674523896,0,"ALE","GLM"
"100","ADI","workflow",0.134113340824842,0.110078187872415,0,"ALE","GLM"
"101","ADI","workflow",0.202694028615952,0.0940821514028389,0,"ALE","GLM"
"102","clay","workflow",4.7154803276062,0.400876506451913,0,"ALE","GLM"
"103","clay","workflow",8.85758008956909,0.455463145976313,0,"ALE","GLM"
"104","clay","workflow",9.48661668777466,0.462429243374229,0,"ALE","GLM"
"105","clay","workflow",9.91992743492126,0.467017467338453,0,"ALE","GLM"
"106","clay","workflow",10.2853409194946,0.47075292574608,0,"ALE","GLM"
"107","clay","workflow",10.5279331684113,0.473165407582835,0,"ALE","GLM"
"108","clay","workflow",10.7979828834534,0.475787309907235,0,"ALE","GLM"
"109","clay","workflow",11.1399576568604,0.47901128914558,0,"ALE","GLM"
"110","clay","workflow",11.3295518493652,0.480752825250163,0,"ALE","GLM"
"111","clay","workflow",11.5973535060883,0.483156504494009,0,"ALE","GLM"
"112","clay","workflow",11.8268009185791,0.485163906099535,0,"ALE","GLM"
"113","clay","workflow",12.0250161552429,0.486859464233875,0,"ALE","GLM"
"114","clay","workflow",12.2175922393799,0.488472528272691,0,"ALE","GLM"
"115","clay","workflow",12.4027027416229,0.489991287484001,0,"ALE","GLM"
"116","clay","workflow",12.5824529457092,0.491436307894532,0,"ALE","GLM"
"117","clay","workflow",12.7833138942719,0.493016359077293,0,"ALE","GLM"
"118","clay","workflow",12.961946182251,0.494390921990744,0,"ALE","GLM"
"119","clay","workflow",13.1171252059937,0.495561653828054,0,"ALE","GLM"
"120","clay","workflow",13.3147522354126,0.497021130596377,0,"ALE","GLM"
"121","clay","workflow",13.4829441070557,0.49823558554783,0,"ALE","GLM"
"122","clay","workflow",13.6811521530151,0.499634116901916,0,"ALE","GLM"
"123","clay","workflow",13.8564080524445,0.500841399395193,0,"ALE","GLM"
"124","clay","workflow",14.0268792724609,0.501989367172834,0,"ALE","GLM"
"125","clay","workflow",14.1678422164917,0.502919055224913,0,"ALE","GLM"
"126","clay","workflow",14.3194300842285,0.503899040406878,0,"ALE","GLM"
"127","clay","workflow",14.4778099060059,0.50490108443941,0,"ALE","GLM"
"128","clay","workflow",14.6135759353638,0.505742339830963,0,"ALE","GLM"
"129","clay","workflow",14.7752375507355,0.506722706468031,0,"ALE","GLM"
"130","clay","workflow",14.9018655395508,0.507474491221218,0,"ALE","GLM"
"131","clay","workflow",15.0463601303101,0.508315021533788,0,"ALE","GLM"
"132","clay","workflow",15.1944896697998,0.509157572215945,0,"ALE","GLM"
"133","clay","workflow",15.3203345489502,0.509858204033471,0,"ALE","GLM"
"134","clay","workflow",15.4307372283936,0.510461404779216,0,"ALE","GLM"
"135","clay","workflow",15.5427523517609,0.511062474375557,0,"ALE","GLM"
"136","clay","workflow",15.6625755882263,0.511693255032828,0,"ALE","GLM"
"137","clay","workflow",15.7693114280701,0.512244559430674,0,"ALE","GLM"
"138","clay","workflow",15.8472986984253,0.512641086300302,0,"ALE","GLM"
"139","clay","workflow",15.9500665187836,0.513155479826356,0,"ALE","GLM"
"140","clay","workflow",16.0542559432983,0.513667578906766,0,"ALE","GLM"
"141","clay","workflow",16.1576170158386,0.514166257450399,0,"ALE","GLM"
"142","clay","workflow",16.2570819854736,0.514637359283773,0,"ALE","GLM"
"143","clay","workflow",16.3662037277222,0.515144297741111,0,"ALE","GLM"
"144","clay","workflow",16.4797455978394,0.515660790631162,0,"ALE","GLM"
"145","clay","workflow",16.5835576820374,0.516123244336564,0,"ALE","GLM"
"146","clay","workflow",16.6759592437744,0.516527020336458,0,"ALE","GLM"
"147","clay","workflow",16.7969565391541,0.517044567047037,0,"ALE","GLM"
"148","clay","workflow",16.8987657928467,0.517470249496134,0,"ALE","GLM"
"149","clay","workflow",16.9802819824219,0.517804642265787,0,"ALE","GLM"
"150","clay","workflow",17.0799291992187,0.518205621054454,0,"ALE","GLM"
"151","clay","workflow",17.1775409889221,0.518590119108277,0,"ALE","GLM"
"152","clay","workflow",17.290735244751,0.519025726420196,0,"ALE","GLM"
"153","clay","workflow",17.3798434257507,0.519360908168452,0,"ALE","GLM"
"154","clay","workflow",17.4804389953613,0.519731105805778,0,"ALE","GLM"
"155","clay","workflow",17.5517865943909,0.519988418932362,0,"ALE","GLM"
"156","clay","workflow",17.6309199905396,0.520268708350623,0,"ALE","GLM"
"157","clay","workflow",17.7105472564697,0.520545336913609,0,"ALE","GLM"
"158","clay","workflow",17.7750939941406,0.520765599786935,0,"ALE","GLM"
"159","clay","workflow",17.8716276359558,0.521088360998355,0,"ALE","GLM"
"160","clay","workflow",17.949167098999,0.52134185927234,0,"ALE","GLM"
"161","clay","workflow",18.0331425094604,0.521610612144588,0,"ALE","GLM"
"162","clay","workflow",18.1272602081299,0.521904678839475,0,"ALE","GLM"
"163","clay","workflow",18.2105539512634,0.522158639424356,0,"ALE","GLM"
"164","clay","workflow",18.2771921539307,0.522357572107756,0,"ALE","GLM"
"165","clay","workflow",18.3499632835388,0.522570499976634,0,"ALE","GLM"
"166","clay","workflow",18.4199831390381,0.522771132066891,0,"ALE","GLM"
"167","clay","workflow",18.4991368293762,0.522992922543892,0,"ALE","GLM"
"168","clay","workflow",18.5823838043213,0.523220448578574,0,"ALE","GLM"
"169","clay","workflow",18.6670077705383,0.523445718803086,0,"ALE","GLM"
"170","clay","workflow",18.742509765625,0.523641590061708,0,"ALE","GLM"
"171","clay","workflow",18.8385322761536,0.523883723808366,0,"ALE","GLM"
"172","clay","workflow",18.9136777877808,0.524067781508756,0,"ALE","GLM"
"173","clay","workflow",19.0016211891174,0.524277125349676,0,"ALE","GLM"
"174","clay","workflow",19.0827091217041,0.524464367733103,0,"ALE","GLM"
"175","clay","workflow",19.1797542953491,0.524681164316394,0,"ALE","GLM"
"176","clay","workflow",19.2677482223511,0.524870883050455,0,"ALE","GLM"
"177","clay","workflow",19.3677620887756,0.525078599285043,0,"ALE","GLM"
"178","clay","workflow",19.4928299713135,0.5253265037189,0,"ALE","GLM"
"179","clay","workflow",19.6220272064209,0.525568791812721,0,"ALE","GLM"
"180","clay","workflow",19.7164556884766,0.525737021864567,0,"ALE","GLM"
"181","clay","workflow",19.8367886924744,0.525940560506388,0,"ALE","GLM"
"182","clay","workflow",19.9655609130859,0.526144935000334,0,"ALE","GLM"
"183","clay","workflow",20.1369585227966,0.526395421108113,0,"ALE","GLM"
"184","clay","workflow",20.3265418624878,0.526643882830972,0,"ALE","GLM"
